time,moving,velocity_smooth,grade_smooth,cadence,distance,altitude,grade_adjusted_distance,activity_id,label,mtb
16794,False,0.0,0.0,0,47827.6,91.2,48263.53855172426,8726808873,1,0
16795,False,0.0,0.0,0,47827.6,91.2,48263.53855172426,8726808873,1,0
16796,True,0.632,0.0,0,47830.7,91.2,48266.63855172426,8726808873,1,0
16797,False,0.632,0.0,0,47830.7,91.2,48266.63855172426,8726808873,1,0
16798,False,0.632,0.0,0,47830.7,91.2,48266.63855172426,8726808873,1,0
16800,False,0.632,0.0,0,47830.7,91.2,48266.63855172426,8726808873,1,0
16801,False,0.0,0.0,0,47830.7,91.2,48266.63855172426,8726808873,1,0
16802,True,0.616,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16804,False,0.513,0.0,40,47833.8,91.2,48269.738551724266,8726808873,1,0
16806,False,0.616,0.0,40,47833.8,91.2,48269.738551724266,8726808873,1,0
16808,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16810,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16812,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16814,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16816,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16817,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16818,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16820,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16821,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16822,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16823,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16824,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16825,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16826,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16827,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16828,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16829,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16831,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16832,False,0.0,0.0,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16833,False,0.0,-0.8,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16834,False,0.0,-0.8,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16835,False,0.0,-0.8,0,47833.8,91.2,48269.738551724266,8726808873,1,0
16836,True,0.754,-0.8,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16837,False,0.754,-0.8,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16838,False,0.754,-0.8,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16839,False,0.754,-0.8,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16840,False,0.754,-0.8,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16841,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16842,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16843,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16844,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16845,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16846,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16847,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16848,False,0.0,0.0,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16849,False,0.0,-0.6000000000000001,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16850,False,0.0,-0.6000000000000001,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16852,False,0.0,-0.6000000000000001,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16853,False,0.0,-0.6000000000000001,0,47837.6,91.2,48273.49857440571,8726808873,1,0
16854,True,0.686,-0.6000000000000001,0,47841.0,91.2,48276.87502735972,8726808873,1,0
16855,False,0.686,-0.6000000000000001,0,47841.0,91.2,48276.87502735972,8726808873,1,0
16857,True,1.7730000000000001,-2.0,0,47846.4,91.1,48282.06148148092,8726808873,1,0
16858,True,3.2,-1.7000000000000002,0,47853.6,91.1,48289.033295248046,8726808873,1,0
16859,True,2.999,-2.0,0,47856.0,90.9,48291.3392908839,8726808873,1,0
16860,True,3.484,-3.2,0,47858.4,90.9,48293.57866253859,8726808873,1,0
16862,True,3.012,-4.5,0,47861.5,90.8,48296.402210954075,8726808873,1,0
16863,True,2.534,-5.0,0,47866.2,90.7,48300.652370753414,8726808873,1,0
16864,True,2.681,-6.3,0,47869.4,90.3,48303.49402708189,8726808873,1,0
16865,True,2.8280000000000003,-5.4,0,47872.6,90.2,48306.36727449779,8726808873,1,0
16866,True,3.173,-4.0,0,47877.4,89.8,48310.77600187047,8726808873,1,0
16868,True,3.173,-3.6,0,47903.3,88.7,48334.75621433767,8726808873,1,0
16869,True,8.488,-2.6,0,47911.8,88.6,48342.78489388368,8726808873,1,0
16870,True,9.546,0.0,0,47920.3,88.5,48351.28489388368,8726808873,1,0
16871,True,9.928,0.8,0,47927.1,88.5,48358.187237902064,8726808873,1,0
16873,True,7.51,1.9,0,47940.9,88.7,48372.65811118291,8726808873,1,0
16874,True,7.1370000000000005,2.7,0,47947.5,88.9,48379.8164569235,8726808873,1,0
16876,True,5.108,4.2,0,47952.6,89.1,48385.6489096757,8726808873,1,0
16877,True,4.871,4.6,0,47956.3,89.3,48389.94131159525,8726808873,1,0
16878,True,3.8280000000000003,4.9,0,47960.0,89.5,48394.28016809565,8726808873,1,0
16879,True,3.49,3.2,0,47965.0,89.7,48399.788659860846,8726808873,1,0
16880,False,2.908,2.3,0,47965.0,89.7,48399.788659860846,8726808873,1,0
16881,True,3.2560000000000002,3.1,0,47968.9,89.7,48404.08147074211,8726808873,1,0
16882,True,3.343,3.0,0,47973.0,89.8,48408.56379491837,8726808873,1,0
16883,True,3.54,3.4,0,47977.7,90.1,48413.78133907244,8726808873,1,0
16884,True,3.38,3.4,32,47981.9,90.2,48418.450188910654,8726808873,1,0
16886,True,3.544,2.2,32,47986.6,90.3,48423.44256633907,8726808873,1,0
16887,True,3.4939999999999998,2.5,32,47990.5,90.4,48427.64209166183,8726808873,1,0
16888,True,3.64,2.6,32,47995.9,90.5,48433.47171805408,8726808873,1,0
16889,True,3.926,2.4,32,48001.5,90.7,48439.47589351126,8726808873,1,0
16891,True,3.806,3.2,32,48005.7,90.8,48444.1114372302,8726808873,1,0
16892,True,4.102,3.3,0,48011.0,90.9,48449.9736086476,8726808873,1,0
16893,True,4.332,3.8,0,48017.6,91.2,48457.39853618999,8726808873,1,0
16894,True,4.263,4.3,0,48022.8,91.4,48463.3643892031,8726808873,1,0
16896,True,4.266,4.1,0,48027.0,91.6,48468.16016738269,8726808873,1,0
16897,True,4.672,4.5,0,48034.4,91.9,48476.70450665897,8726808873,1,0
16898,True,4.356,4.4,0,48039.3,92.1,48482.3622448284,8726808873,1,0
16900,True,3.745,4.6,0,48045.3,92.4,48489.33676586339,8726808873,1,0
16901,True,5.396,5.0,0,48054.0,92.8,48499.59669931536,8726808873,1,0
16902,True,4.768,5.2,0,48058.2,93.0,48504.59521859517,8726808873,1,0
16904,True,4.007,5.6,0,48063.4,93.3,48510.86914959503,8726808873,1,0
16906,True,4.024,5.8,0,48074.1,93.9,48523.90140121712,8726808873,1,0
16908,True,3.7960000000000003,6.1,0,48081.0,94.3,48532.40459677679,8726808873,1,0
16910,True,3.452,6.4,0,48084.1,94.5,48536.28122605035,8726808873,1,0
16911,True,2.792,8.5,0,48088.1,94.8,48541.730705494345,8726808873,1,0
16913,False,1.413,8.5,0,48088.1,94.8,48541.730705494345,8726808873,1,0
16915,False,0.792,11.3,0,48088.1,94.9,48541.730705494345,8726808873,1,0
16917,False,0.0,7.9,0,48088.1,94.9,48541.730705494345,8726808873,1,0
16918,False,0.0,7.1,0,48088.1,94.9,48541.730705494345,8726808873,1,0
16921,False,0.0,4.2,0,48088.1,94.9,48541.730705494345,8726808873,1,0
16923,False,0.0,3.6,0,48088.1,95.0,48541.730705494345,8726808873,1,0
16924,False,0.0,3.6,0,48088.1,95.1,48541.730705494345,8726808873,1,0
16926,True,1.105,3.0,0,48093.6,95.3,48547.7590071835,8726808873,1,0
16927,True,1.455,2.4,0,48096.8,95.4,48551.19128076213,8726808873,1,0
16928,True,3.32,2.1,0,48104.6,95.5,48559.44668113378,8726808873,1,0
16929,True,4.914,2.0,0,48112.6,95.7,48567.8951143148,8726808873,1,0
16931,True,5.702,2.3,0,48122.1,95.9,48578.005474960504,8726808873,1,0
16932,True,5.87,2.2,0,48126.1,96.0,48582.256717523844,8726808873,1,0
16933,True,5.33,2.5,0,48131.3,96.1,48587.853302573676,8726808873,1,0
16934,True,4.522,2.4,0,48135.2,96.2,48592.03098479414,8726808873,1,0
16936,True,3.946,2.6,0,48141.8,96.4,48599.141441077765,8726808873,1,0
16937,True,4.13,2.9,0,48146.8,96.5,48604.59052757491,8726808873,1,0
16939,True,3.108,2.8,0,48150.8,96.6,48608.930162814846,8726808873,1,0
16940,True,3.473,2.7,0,48156.1,96.8,48614.680179507755,8726808873,1,0
16941,True,3.628,2.9,0,48160.0,96.9,48618.93684381384,8726808873,1,0
16942,True,3.652,2.5,0,48165.0,97.0,48624.307741584744,8726808873,1,0
16943,True,4.098,2.4,0,48171.4,97.2,48631.16035458269,8726808873,1,0
16944,True,5.082,2.3,0,48176.2,97.3,48636.286448412175,8726808873,1,0
16946,True,4.176,1.9,0,48180.8,97.4,48641.12185767394,8726808873,1,0
16947,True,4.264,1.3,0,48186.4,97.5,48646.883137416335,8726808873,1,0
16948,True,4.16,1.3,0,48192.2,97.6,48652.85219432824,8726808873,1,0
16949,True,4.556,0.8,0,48199.0,97.6,48659.74401108916,8726808873,1,0
16950,True,4.5440000000000005,0.4,0,48203.4,97.7,48664.16644900188,8726808873,1,0
16952,True,5.124,0.30000000000000004,0,48212.0,97.7,48672.80240803622,8726808873,1,0
16953,True,5.108,0.5,0,48217.7,97.7,48678.54081301283,8726808873,1,0
16954,True,6.223,1.1,0,48230.1,97.7,48691.22327299809,8726808873,1,0
16956,True,6.433,1.9,0,48242.0,97.9,48703.74221324454,8726808873,1,0
16957,True,7.188,3.1,0,48247.9,98.1,48710.220909986165,8726808873,1,0
16958,True,7.194,4.0,0,48253.7,98.4,48716.80682041554,8726808873,1,0
16959,True,5.834,3.8,0,48259.3,98.6,48723.10675893637,8726808873,1,0
16961,True,4.4879999999999995,2.6,0,48264.5,98.8,48728.71754401866,8726808873,1,0
16962,True,4.254,1.7000000000000002,0,48269.2,98.9,48733.623327163885,8726808873,1,0
16963,True,3.842,0.0,0,48272.9,98.9,48737.32332716389,8726808873,1,0
16964,True,3.468,0.6000000000000001,0,48276.6,98.9,48741.053263655216,8726808873,1,0
16965,True,3.84,1.7000000000000002,0,48282.3,98.8,48746.98779368412,8726808873,1,0
16966,True,4.418,2.6,0,48286.6,99.0,48751.627481348325,8726808873,1,0
16968,True,3.612,4.7,0,48290.9,99.2,48756.649245180015,8726808873,1,0
16969,True,3.844,5.0,0,48295.8,99.4,48762.43263043701,8726808873,1,0
16970,True,3.7960000000000003,5.9,0,48301.3,99.7,48769.150068984374,8726808873,1,0
16972,True,4.01,7.0,0,48310.6,100.2,48781.066777039814,8726808873,1,0
16973,True,4.768,8.0,0,48314.8,100.6,48786.676677594805,8726808873,1,0
16975,True,4.03,9.9,0,48321.4,101.2,48796.26008606104,8726808873,1,0
16976,True,3.972,9.8,0,48325.1,101.6,48801.62089780128,8726808873,1,0
16978,True,3.814,10.2,0,48333.9,102.5,48814.55172077656,8726808873,1,0
16980,True,3.152,9.5,0,48337.2,102.8,48819.26649106463,8726808873,1,0
16981,True,3.395,9.3,0,48342.1,103.3,48826.22702819552,8726808873,1,0
16982,True,4.027,8.8,0,48349.3,103.9,48836.18292567158,8726808873,1,0
16983,True,3.852,7.1,0,48353.1,104.3,48841.06897956027,8726808873,1,0
16985,True,4.108,6.4,0,48357.7,104.6,48846.826813999294,8726808873,1,0
16986,True,4.216,4.9,0,48363.2,104.8,48853.29917178952,8726808873,1,0
16987,True,3.723,4.6,0,48367.9,105.1,48858.75588359192,8726808873,1,0
16988,True,4.048,4.1,0,48373.4,105.3,48865.025434838426,8726808873,1,0
16989,True,4.027,3.6,0,48377.3,105.5,48869.38820082254,8726808873,1,0
16990,True,4.996,3.3,0,48382.7,105.6,48875.35559062067,8726808873,1,0
16991,True,4.82,2.6,0,48387.3,105.8,48880.324187168946,8726808873,1,0
16992,True,4.7780000000000005,2.7,0,48391.8,105.9,48885.20627681388,8726808873,1,0
16993,True,4.592,2.0,0,48396.3,106.0,48889.957294373206,8726808873,1,0
16995,True,3.648,1.5,0,48400.9,106.1,48894.71005690208,8726808873,1,0
16996,True,3.923,1.3,0,48406.9,106.2,48900.88600064255,8726808873,1,0
16997,True,4.114,0.9,0,48412.3,106.2,48906.37527132809,8726808873,1,0
16998,True,4.492,0.5,0,48418.8,106.3,48912.916502858396,8726808873,1,0
16999,True,4.473,0.0,0,48423.2,106.3,48917.31650285839,8726808873,1,0
17001,True,4.102,-0.9,0,48427.4,106.3,48921.462716173744,8726808873,1,0
17002,True,4.114,-0.9,0,48432.9,106.2,48926.89132110683,8726808873,1,0
17003,True,4.44,-1.5,0,48441.0,106.1,48934.7760558822,8726808873,1,0
17005,True,3.673,-1.7000000000000002,0,48445.2,106.1,48938.849818622024,8726808873,1,0
17006,True,5.176,-1.9,0,48453.3,105.9,48946.65229515407,8726808873,1,0
17008,True,4.38,-2.5,0,48462.9,105.7,48955.756930522635,8726808873,1,0
17009,True,4.391,-3.6,0,48467.3,105.6,48959.827767067356,8726808873,1,0
17011,True,4.07,-4.3,0,48473.6,105.4,48965.586183888845,8726808873,1,0
17013,True,5.3,-4.9,0,48489.4,104.6,48979.8837143312,8726808873,1,0
17014,True,5.648,-5.3,0,48495.6,104.3,48985.45654127575,8726808873,1,0
17015,True,5.788,-5.1,0,48502.1,103.9,48991.32318761567,8726808873,1,0
17016,True,7.13,-5.5,0,48509.3,103.5,48997.779142144675,8726808873,1,0
17017,True,7.243,-5.5,0,48517.1,103.2,49004.76876111168,8726808873,1,0
17018,True,7.078,-5.3,0,48524.8,102.7,49011.69615250148,8726808873,1,0
17019,True,7.468,-5.2,0,48532.9,102.2,49018.98885136485,8726808873,1,0
17020,True,7.898,-4.3,0,48541.6,101.8,49026.94280945458,8726808873,1,0
17021,True,8.094,-3.4,0,48549.7,101.5,49034.46294122395,8726808873,1,0
17022,True,8.106,-2.2,0,48557.6,101.3,49042.001672278944,8726808873,1,0
17023,True,8.05,-1.8,0,48565.0,101.1,49049.147336560396,8726808873,1,0
17025,True,7.166,-1.4,0,48577.4,101.0,49061.261155631524,8726808873,1,0
17027,True,5.022,-0.8,0,48582.7,100.9,49066.50539779249,8726808873,1,0
17028,True,4.226,-0.6000000000000001,0,48586.1,100.9,49069.8815658799,8726808873,1,0
17030,True,2.563,0.0,0,48590.2,100.9,49073.9815658799,8726808873,1,0
17031,True,2.657,0.0,0,48593.3,100.9,49077.081565879904,8726808873,1,0
17032,False,2.12,0.0,0,48593.3,100.9,49077.081565879904,8726808873,1,0
17034,True,1.794,-1.5,0,48596.9,100.9,49080.591207579215,8726808873,1,0
17035,False,1.344,-1.5,0,48596.9,100.9,49080.591207579215,8726808873,1,0
17036,False,0.718,-1.5,0,48596.9,100.9,49080.591207579215,8726808873,1,0
17038,False,0.598,-1.5,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17039,False,0.0,-1.5,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17041,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17042,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17043,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17044,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17045,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17046,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17047,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17049,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17050,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17052,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17054,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17056,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17058,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17059,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17060,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17062,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17063,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17064,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17065,False,0.0,0.0,0,48596.9,100.8,49080.591207579215,8726808873,1,0
17066,True,0.523,0.0,0,48600.1,100.8,49083.79120757921,8726808873,1,0
17067,True,0.755,0.0,0,48600.7,100.8,49084.39120757921,8726808873,1,0
17068,True,0.882,0.0,0,48601.3,100.8,49084.991207579216,8726808873,1,0
17070,True,1.009,0.0,0,48602.0,100.8,49085.69120757921,8726808873,1,0
17071,True,0.508,0.0,0,48602.6,100.8,49086.29120757921,8726808873,1,0
17072,True,0.508,0.0,0,48603.2,100.8,49086.89120757921,8726808873,1,0
17073,True,0.508,0.0,0,48603.9,100.8,49087.591207579215,8726808873,1,0
17074,True,0.53,0.0,0,48604.5,100.8,49088.19120757921,8726808873,1,0
17075,True,0.635,0.0,0,48605.1,100.8,49088.79120757921,8726808873,1,0
17076,True,0.635,0.0,0,48605.8,100.8,49089.491207579216,8726808873,1,0
17077,True,0.989,0.0,0,48608.2,100.8,49091.89120757921,8726808873,1,0
17078,True,1.343,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17079,False,1.216,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17080,False,1.089,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17082,False,0.481,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17083,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17084,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17085,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17087,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17088,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17090,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17091,False,0.0,0.0,0,48610.6,100.8,49094.29120757921,8726808873,1,0
17092,True,0.62,0.0,0,48613.7,100.8,49097.39120757921,8726808873,1,0
17093,True,1.047,0.0,0,48615.8,100.8,49099.491207579216,8726808873,1,0
17094,True,1.229,1.7000000000000002,0,48617.9,100.8,49101.67876391459,8726808873,1,0
17096,True,2.142,2.2,0,48621.3,100.8,49105.29370134061,8726808873,1,0
17098,True,1.951,3.1,0,48625.6,101.0,49110.02541394303,8726808873,1,0
17100,True,2.648,3.7,0,48633.8,101.2,49119.22502090098,8726808873,1,0
17101,True,3.151,3.5,0,48637.0,101.4,49122.78657403368,8726808873,1,0
17102,True,3.16,4.3,0,48640.3,101.5,49126.570011951284,8726808873,1,0
17104,True,3.857,4.3,0,48648.7,101.8,49136.20422867398,8726808873,1,0
17105,True,3.75,4.5,0,48652.6,102.0,49140.718033060446,8726808873,1,0
17107,True,3.576,5.2,0,48658.1,102.3,49147.25670204265,8726808873,1,0
17108,True,4.072,5.3,0,48664.7,102.6,49155.12861019976,8726808873,1,0
17109,True,3.858,5.1,0,48668.0,102.8,49159.04352779095,8726808873,1,0
17110,True,3.808,5.6,0,48671.6,103.0,49163.3928863684,8726808873,1,0
17111,True,4.161,5.0,0,48677.6,103.3,49170.48249932931,8726808873,1,0
17112,True,4.527,4.7,0,48680.8,103.5,49174.21962590173,8726808873,1,0
17114,True,3.572,4.5,0,48685.9,103.7,49180.11925924817,8726808873,1,0
17115,True,3.792,4.2,0,48690.6,103.9,49185.49872636616,8726808873,1,0
17116,True,3.559,3.8,0,48695.4,104.1,49190.90869420928,8726808873,1,0
17117,True,3.805,3.0,0,48699.8,104.3,49195.73398256286,8726808873,1,0
17118,True,3.926,2.4,0,48704.3,104.4,49200.54796966832,8726808873,1,0
17119,True,4.894,1.9,0,48710.3,104.5,49206.85502522713,8726808873,1,0
17120,True,5.998,1.8,0,48720.6,104.7,49217.6141687396,8726808873,1,0
17121,True,6.082,1.5,0,48725.8,104.8,49223.00204715981,8726808873,1,0
17123,True,5.694,1.1,0,48732.8,104.9,49230.16171687821,8726808873,1,0
17125,True,4.446,0.4,0,48742.8,105.0,49240.20782960986,8726808873,1,0
17126,True,4.341,-0.30000000000000004,0,48747.5,105.0,49244.89293837721,8726808873,1,0
17128,True,4.234,-1.3,0,48754.0,104.9,49251.26250442479,8726808873,1,0
17129,True,4.812,-1.5,0,48761.7,104.8,49258.7617458565,8726808873,1,0
17130,True,4.78,-2.1,0,48766.7,104.7,49263.54902718631,8726808873,1,0
17132,True,4.374,-2.7,0,48773.7,104.6,49270.13873609792,8726808873,1,0
17133,True,4.75,-2.9,0,48777.7,104.4,49273.89108135858,8726808873,1,0
17134,True,5.844,-3.2,0,48790.9,104.0,49286.19002637669,8726808873,1,0
17136,True,5.16,-3.2,0,48797.7,103.8,49292.537333317436,8726808873,1,0
17137,True,6.155,-3.1,0,48804.5,103.6,49298.89067120927,8726808873,1,0
17138,True,6.155,-2.8,0,48818.9,103.1,49312.43970409521,8726808873,1,0
17140,True,5.902,-2.7,0,48826.3,102.9,49319.404784491846,8726808873,1,0
17141,True,5.902,-2.3,0,48841.2,102.6,49333.601503456055,8726808873,1,0
17143,True,5.859,-2.2,0,48848.2,102.4,49340.288583294976,8726808873,1,0
17144,True,5.815,-1.8,0,48853.8,102.3,49345.69210591845,8726808873,1,0
17145,True,6.384,-2.0,0,48858.2,102.2,49349.912993109,8726808873,1,0
17146,True,4.328,-1.6,0,48862.9,102.2,49354.485664634885,8726808873,1,0
17147,False,3.607,-0.8,0,48862.9,102.1,49354.485664634885,8726808873,1,0
17148,True,3.686,-2.6,0,48866.6,102.1,49357.97569124065,8726808873,1,0
17149,False,2.566,-1.5,0,48866.6,102.1,49357.97569124065,8726808873,1,0
17150,True,2.446,-1.0,0,48870.4,102.1,49361.71914096764,8726808873,1,0
17151,False,1.513,-1.5,0,48870.4,102.0,49361.71914096764,8726808873,1,0
17153,True,2.005,-1.5,0,48876.6,102.0,49367.76739782295,8726808873,1,0
17154,True,2.677,-1.1,0,48880.0,101.9,49371.11199838008,8726808873,1,0
17156,True,2.709,-0.9,0,48884.0,101.9,49375.05936361166,8726808873,1,0
17157,True,3.111,-0.6000000000000001,0,48889.1,101.8,49380.125088283974,8726808873,1,0
17158,True,4.364,-0.6000000000000001,0,48898.4,101.8,49389.36762397785,8726808873,1,0
17160,True,5.424,-0.30000000000000004,0,48912.5,101.7,49403.428020607585,8726808873,1,0
17162,True,5.758,-0.30000000000000004,0,48917.9,101.7,49408.810852125265,8726808873,1,0
17163,True,4.645,0.0,0,48921.7,101.7,49412.61085212526,8726808873,1,0
17164,True,4.798,-0.5,0,48927.2,101.7,49418.08720851893,8726808873,1,0
17165,True,4.228,-0.8,0,48933.7,101.7,49424.51332841788,8726808873,1,0
17166,True,4.448,-0.9,0,48939.2,101.6,49429.94567277633,8726808873,1,0
17167,True,5.5600000000000005,-1.4,0,48945.7,101.5,49436.290535169515,8726808873,1,0
17168,True,5.67,-1.0,0,48950.0,101.5,49440.52566168351,8726808873,1,0
17169,True,5.445,-1.0,0,48954.5,101.4,49444.956828551694,8726808873,1,0
17170,True,5.062,-1.1,0,48959.0,101.4,49449.38081963816,8726808873,1,0
17172,True,3.914,-0.5,0,48965.3,101.3,49455.651685243916,8726808873,1,0
17173,True,3.634,-0.5,0,48968.2,101.3,49458.53944841473,8726808873,1,0
17174,True,3.973,-0.5,0,48974.3,101.3,49464.6108049297,8726808873,1,0
17175,True,4.352,-0.4,0,48980.7,101.3,49470.98707952363,8726808873,1,0
17177,True,3.914,-0.4,0,48984.8,101.2,49475.07082768467,8726808873,1,0
17178,True,4.934,-0.5,0,48992.9,101.2,49483.136490720026,8726808873,1,0
17179,True,4.609,0.0,0,48997.4,101.2,49487.636490720026,8726808873,1,0
17180,True,4.306,0.0,0,49002.3,101.2,49492.53649072003,8726808873,1,0
17181,True,4.344,0.4,0,49006.8,101.2,49497.05776964965,8726808873,1,0
17183,True,5.23,0.4,0,49019.0,101.2,49509.31363100245,8726808873,1,0
17184,True,5.498,0.30000000000000004,0,49024.9,101.3,49515.239550719656,8726808873,1,0
17185,True,5.692,0.4,0,49030.7,101.3,49521.0717823367,8726808873,1,0
17186,True,5.918,-0.4,0,49036.4,101.3,49526.74966700355,8726808873,1,0
17187,True,5.93,-0.4,0,49042.4,101.3,49532.72658332984,8726808873,1,0
17188,True,5.902,-0.30000000000000004,0,49048.5,101.2,49538.807520259594,8726808873,1,0
17190,True,4.752,-0.4,0,49054.5,101.2,49544.787968963,8726808873,1,0
17191,True,5.868,0.0,0,49065.7,101.2,49555.987968962996,8726808873,1,0
17193,True,4.392,0.0,0,49070.5,101.2,49560.787968963,8726808873,1,0
17194,True,4.857,0.0,0,49077.7,101.2,49567.987968962996,8726808873,1,0
17195,True,5.838,0.0,0,49083.7,101.2,49573.987968962996,8726808873,1,0
17196,True,4.77,0.0,0,49089.6,101.2,49579.887968963,8726808873,1,0
17197,True,4.868,0.0,0,49094.9,101.2,49585.187968963,8726808873,1,0
17198,True,5.852,0.0,0,49099.7,101.2,49589.987968962996,8726808873,1,0
17200,True,4.595,0.0,0,49106.7,101.2,49596.987968962996,8726808873,1,0
17201,True,4.05,0.0,0,49109.8,101.2,49600.087968963,8726808873,1,0
17202,False,2.977,0.0,0,49109.8,101.2,49600.087968963,8726808873,1,0
17204,True,2.324,0.0,0,49113.7,101.2,49603.987968962996,8726808873,1,0
17206,False,0.77,0.0,0,49113.7,101.2,49603.987968962996,8726808873,1,0
17207,True,1.396,0.0,0,49116.8,101.2,49607.087968963,8726808873,1,0
17209,False,0.708,0.0,0,49117.2,101.2,49607.487968962996,8726808873,1,0
17210,True,0.659,0.0,0,49117.6,101.2,49607.887968963,8726808873,1,0
17211,True,0.873,0.0,0,49118.0,101.2,49608.287968963,8726808873,1,0
17212,True,0.33,0.0,0,49118.5,101.2,49608.787968963,8726808873,1,0
17214,False,0.33,0.0,0,49118.9,101.2,49609.187968963,8726808873,1,0
17215,True,0.33,0.0,0,49119.3,101.2,49609.587968963,8726808873,1,0
17216,True,0.33,0.0,0,49119.7,101.2,49609.987968962996,8726808873,1,0
17217,True,0.33,0.0,0,49120.1,101.2,49610.387968963,8726808873,1,0
17219,False,0.33,0.0,0,49120.5,101.2,49610.787968963,8726808873,1,0
17220,True,0.33,0.0,0,49120.9,101.2,49611.187968963,8726808873,1,0
17221,False,0.247,0.0,0,49120.9,101.2,49611.187968963,8726808873,1,0
